1.35,0.239197883
1.36,0.887264499
1.37,0.684444268
1.38,0.330679969
1.39,0.396755251
1.4,0.010823111
1.41,0.93955962
1.42,0.352395891
1.43,0.651031015
1.44,0.441230627
1.45,0.281848412
1.46,0.91404242
1.47,0.256370933
1.48,0.293653542
1.49,0.641513523
1.5,0.597906363
1.51,0.314652851
1.52,0.641162149
1.53,0.324796073
1.54,0.385244066
1.55,0.628050267
1.56,0.705603446
1.57,0.801507841
1.58,0.542686508
1.59,0.992264733
1.6,0.835040907
1.61,0.163448726
1.62,0.8436934
1.63,0.442016923
1.64,0.871784146
1.65,0.716957764
1.66,0.078976893
1.67,0.352217207
1.68,0.379446728
1.69,0.286999445
1.7,0.918265568
1.71,0.578407691
1.72,0.036605761
1.73,0.385114063
1.74,0.531951306
1.75,0.845759347
1.76,0.56992371
1.77,0.618411655
1.78,0.397458202
1.79,0.253108161
1.8,0.330229131
1.81,0.783496531
1.82,0.167627367
1.83,0.531560893
1.84,0.443964257
1.85,0.691020384
1.86,0.652145532
1.87,0.670430186
1.88,0.13691098
1.89,0.052455318
1.9,0.8085866
1.91,0.203019872
1.92,0.202788722
1.93,0.117605147
1.94,0.147082396
1.95,0.203004429
1.96,0.237231494
1.97,0.315665562
1.98,0.852907205
1.99,0.257118814
2,0.492892688
2.01,0.736807341
2.02,0.678388225
2.03,0.406826729
2.04,0.945675354
2.05,0.502959703
2.06,0.011293336
2.07,0.891904433
2.08,0.791850533
2.09,0.210529731
2.1,0.625678029
2.11,0.267125233
2.12,0.870926946
2.13,0.766759687
2.14,0.044764797
2.15,0.493781776
2.16,0.544087908
2.17,0.551304526
2.18,0.208848531
2.19,0.105125041
2.2,0.877200988
2.21,0.663860141
2.22,0.867715665
2.23,0.898233882
2.24,0.94843853
2.25,0.126864155
2.26,0.548131761
2.27,0.353837566
2.28,0.13714009
2.29,0.115564311
2.3,0.306543193
2.31,0.242231428
2.32,0.284495865
2.33,0.569151424
2.34,0.982005849
2.35,0.277178538
2.36,0.635034363
2.37,0.981448105
2.38,0.526270671
2.39,0.808930189
2.4,0.788173392
2.41,0.452876369
2.42,0.245801947
2.43,0.288617091
2.44,0.361217096
2.45,0.217020391
2.46,0.847217086
2.47,0.425365909
2.48,0.292997249
2.49,0.882510308
2.5,0.455222634
2.51,0.381994448
2.52,0.834479668
2.53,0.792902897
2.54,0.30579742
2.55,0.989283126
2.56,0.511806279
2.57,0.173083247
2.58,0.107338661
2.59,0.354715346
2.6,0.0578708
2.61,0.737154973
2.62,0.284682349
2.63,0.022860892
2.64,0.122889628
2.65,0.174698693
2.66,0.985109102
2.67,0.027572609
2.68,0.357943963
2.69,0.831032058
2.7,0.515564159
2.71,0.122013842
2.72,0.272126223
2.73,0.330245609
2.74,0.44043004
2.75,0.943530865
2.76,0.380806528
2.77,0.915481709
2.78,0.696297354
2.79,0.352125375
2.8,0.013132092
2.81,0.778363151
2.82,0.701498138
2.83,0.45300573
2.84,0.836804845
2.85,0.706810064
2.86,0.796509532
2.87,0.571591001
2.88,0.813183979
2.89,0.025602908
2.9,0.390268322
2.91,0.230608427
2.92,0.130988563
2.93,0.513832062
2.94,0.591670845
2.95,0.856799327
2.96,0.280885019
2.97,0.835424706
2.98,0.197678171
2.99,0.583653403
3,0.643223232
3.01,0.039573582
3.02,0.53995282
3.03,0.360675422
3.04,0.387059087
3.05,0.464220451
3.06,0.865474011
3.07,0.98242515
3.08,0.858528402
3.09,0.411078719
3.1,0.536407348
3.11,0.054337509
3.12,0.884493805
3.13,0.577606104
3.14,0.756332359
3.15,0.728820804
3.16,0.623452157
3.17,0.584124657
3.18,0.854982599
3.19,0.43914284
3.2,0.320719034
3.21,0.278963029
3.22,0.199416163
3.23,0.100264068
3.24,0.829348075
3.25,0.063468708
3.26,0.850641048
3.27,0.125048843
3.28,0.405061529
3.29,0.231638229
3.3,0.175880209
3.31,0.476393299
3.32,0.579821743
3.33,0.729743109
3.34,0.750435159
3.35,0.601169507
3.36,0.627530228
3.37,0.016021016
3.38,0.55282401
3.39,0.397839771
3.4,0.976212914
3.41,0.089943035
3.42,0.625889781
3.43,0.1698802
3.44,0.188778359
3.45,0.656751336
3.46,0.6201081
3.47,0.661820735
3.48,0.905059212
3.49,0.296650024
3.5,0.408763201
3.51,0.645803059
3.52,0.235400151
3.53,0.562673416
3.54,0.364355272
3.55,0.041386837
3.56,0.950589744
3.57,0.994414837
3.58,0.462135154
3.59,0.21422686
3.6,0.346694778
3.61,0.058676119
3.62,0.111731971
3.63,0.87581703
3.64,0.708148681
3.65,0.942479102
3.66,0.960272343
3.67,0.238406459
3.68,0.043792485
3.69,0.052454578
3.7,0.637226761
3.71,0.725036946
3.72,0.390781828
3.73,0.222611452
3.74,0.154845744
3.75,0.450475048
3.76,0.64463988
3.77,0.778687066
3.78,0.5374678
3.79,0.235601853
3.8,0.360541476
3.81,0.093866605
3.82,0.158495004
3.83,0.678789906
3.84,0.00932643
3.85,0.495832183
3.86,0.832934451
3.87,0.5685677
3.88,0.117224159
3.89,0.370166719
3.9,0.778221446
3.91,0.588925923
3.92,0.754942717
3.93,0.316578507
3.94,0.797100133
3.95,0.794886477
3.96,0.893766199
3.97,0.549718919
3.98,0.631225074
3.99,0.184350895
4,0.971802997
4.01,0.728262752
4.02,0.274798269
4.03,0.103906005
4.04,0.108998246
4.05,0.976535862
4.06,0.100025371
4.07,0.779390013
4.08,0.868475111
4.09,0.955658905
4.1,0.99973597
4.11,0.305891782
4.12,0.203304204
4.13,0.816345508
4.14,0.29395297
4.15,0.122726258
4.16,0.615528125
4.17,0.96769839
4.18,0.623475959
4.19,0.020850239
4.2,0.829041045
4.21,0.019014192
4.22,0.234617905
4.23,0.994696797
4.24,0.100139425
4.25,0.769335815
4.26,0.744734406
4.27,0.73606367
4.28,0.49204761
4.29,0.669223689
4.3,0.389466373
4.31,0.488496617
4.32,0.645609548
4.33,0.689985812
4.34,0.875816183
4.35,0.339097388
4.36,0.968638336
4.37,0.793807446
4.38,0.931560463
4.39,0.639686414
4.4,0.28950521
4.41,0.400054744
4.42,0.893750665
4.43,0.166628565
4.44,0.263780065
4.45,0.509285069
4.46,0.496585689
4.47,0.529989397
4.48,0.591601746
4.49,0.379618003
4.5,0.685180756
4.51,0.479280154
4.52,0.916835066
4.53,0.354903725
4.54,0.808404471
4.55,0.487345831
4.56,0.002105992
4.57,0.047800474
4.58,0.381553785
4.59,0.77318502
4.6,0.992928149
4.61,0.390534667
4.62,0.270791058
4.63,0.050150038
4.64,0.338406522
4.65,0.521430308
4.66,0.503073391
4.67,0.406490357
4.68,0.355917403
4.69,0.840389226
4.7,0.416154058
4.71,0.630841166
4.72,0.191234806
4.73,0.100513765
4.74,0.139509727
4.75,0.805050481
4.76,0.634621896
4.77,0.446010143
4.78,0.615519881
4.79,0.083216848
4.8,0.785621908
4.81,0.876832673
4.82,0.326644412
4.83,0.643997461
4.84,0.387518923
4.85,0.916253615
4.86,0.681843961
4.87,0.537182982
4.88,0.365832946
4.89,0.308319622
4.9,0.581951589
4.91,0.5470436
4.92,0.86729726
4.93,0.787256319
4.94,0.432393564
4.95,0.81684479
4.96,0.235497204
4.97,0.979149633
4.98,0.896933112
4.99,0.791557015
5,0.9192601
5.01,0.421161484
5.02,0.388588052
5.03,0.579076739
5.04,0.249286547
5.05,0.897216969
5.06,0.040706238
5.07,0.39939604
5.08,0.863714214
5.09,0.817926685
5.1,0.699961672
5.11,0.613286566
5.12,0.849752047
5.13,0.95318741
5.14,0.330013723
5.15,0.244260512
5.16,0.996944544
5.17,0.842914579
5.18,0.746048402
5.19,0.322179915
5.2,0.61951071
5.21,0.059718666
5.22,0.509185088
5.23,0.746770216
5.24,0.448329804
5.25,0.975982402
5.26,0.897878064
5.27,0.740318819
5.28,0.140038747
5.29,0.99267856
5.3,0.107003277
5.31,0.942720351
5.32,0.578031034
5.33,0.736372546
5.34,0.739818447
5.35,0.34448501
5.36,0.380482104
5.37,0.015410833
5.38,0.420349666
5.39,0.008339962
5.4,0.658958746
5.41,0.894584058
5.42,0.070920837
5.43,0.310951217
5.44,0.054343008
5.45,0.547966966
5.46,0.392924806
5.47,0.902362531
5.48,0.188739384
5.49,0.040448908
5.5,0.090612433
5.51,0.97371431
5.52,0.601927511
5.53,0.133578261
5.54,0.495854957
5.55,0.278446031
5.56,0.356465802
5.57,0.696171808
5.58,0.592720134
5.59,0.373924722
5.6,0.719327332
5.61,0.214745602
5.62,0.598761702
5.63,0.329577729
5.64,0.514849188
5.65,0.970049886
5.66,0.646346248
5.67,0.960617011
5.68,0.102329082
5.69,0.703820733
5.7,0.651823841
5.71,0.346727548
5.72,0.877215945
5.73,0.651711582
5.74,0.188646095
5.75,0.481430092
5.76,0.532060638
5.77,0.950475192
5.78,0.837218757
5.79,0.64493583
5.8,0.26212676
5.81,0.9288834
5.82,0.422831692
5.83,0.089525511
5.84,0.70555677
5.85,0.040501362
5.86,0.93583093
5.87,0.668032319
5.88,0.186233859
5.89,0.189877548
5.9,0.155760837
5.91,0.018110719
5.92,0.811897199
5.93,0.650397873
5.94,0.207541711
5.95,0.546317177
5.96,0.071832059
5.97,0.278532571
5.98,0.944146038
5.99,0.257633753
6,0.584684633
6.01,0.703719047
6.02,0.518118888
6.03,0.121356977
6.04,0.374010941
6.05,0.396308975
6.06,0.69295072
6.07,0.155232646
6.08,0.28128795
6.09,0.40300929
6.1,0.099689496
6.11,0.999662609
6.12,0.083668184
6.13,0.25941107
6.14,0.992751237
6.15,0.973956343
6.16,0.034143868
6.17,0.973011203
6.18,0.095239017
6.19,0.055998039
6.2,0.682680979
6.21,0.034312193
6.22,0.791283495
6.23,0.249772372
6.24,0.668014074
6.25,0.550395314
6.26,0.118914942
6.27,0.476851849
6.28,0.153366953
6.29,0.332677831
6.3,0.538355534
6.31,0.345430137
6.32,0.85815936
6.33,0.52682258
6.34,0.095109729
6.35,0.93205243
6.36,0.973621846
6.37,0.884530403
6.38,0.416483547
6.39,0.66157545
6.4,0.417540339
6.41,0.354731995
6.42,0.792226773
6.43,0.44304539
6.44,0.28825374
6.45,0.458506525
6.46,0.696707892
6.47,0.457306665
6.48,0.649086083
6.49,0.214435177
6.5,0.171065061
6.51,0.928597776
6.52,0.778908846
6.53,0.071917577
6.54,0.240653274
6.55,0.49315308
6.56,0.984735879
6.57,0.446743463
6.58,0.976775045
6.59,0.153584057
6.6,0.65977126
6.61,0.938625986
6.62,0.915012385
6.63,0.309162621
6.64,0.213977954
6.65,0.738803556
6.66,0.89507973
6.67,0.054635223
6.68,0.656268973
6.69,0.762780338
6.7,0.926060485
6.71,0.800973467
6.72,0.203718375
6.73,0.85904163
6.74,0.104099644
6.75,0.388914564
6.76,0.415482156
6.77,0.18001279
6.78,0.785977161
6.79,0.132765132
6.8,0.884093234
6.81,0.272205516
6.82,0.01294224
6.83,0.620160591
6.84,0.634816139
6.85,0.617369575
6.86,0.205589443
6.87,0.686409058
6.88,0.061069254
6.89,0.993978879
6.9,0.69860888
6.91,0.6751858
6.92,0.411513516
6.93,0.824207267
6.94,0.402806202
6.95,0.594375464
6.96,0.100318487
6.97,0.630055551
6.98,0.413114291
6.99,0.568131881
7,0.276591024
7.01,0.865507955
7.02,0.961186472
7.03,0.232850615
7.04,0.246042585
7.05,0.408042317
7.06,0.263278554
7.07,0.491466712
7.08,0.250111774
7.09,0.957455814
7.1,0.232855405
7.11,0.788506018
7.12,0.781684053
7.13,0.852634553
7.14,0.410143643
7.15,0.919978665
7.16,0.545153927
7.17,0.31082323
7.18,0.602464034
7.19,0.151316101
7.2,0.553748427
7.21,0.231510104
7.22,0.192578293
7.23,0.373744508
7.24,0.121952639
7.25,0.180171041
7.26,0.008737805
7.27,0.72417137
7.28,0.129475734
7.29,0.501727756
7.3,0.783940071
7.31,0.339209326
7.32,0.02682834
7.33,0.070761104
7.34,0.512012895
7.35,0.106538243
7.36,0.905949722
7.37,0.533188519
7.38,0.3668124
7.39,0.95324353
7.4,0.541027828
7.41,0.756785878
7.42,0.26946234
7.43,0.432866373
7.44,0.896577105
7.45,0.025276628
7.46,0.070627276
7.47,0.8979005
7.48,0.648067493
7.49,0.847023451
7.5,0.939586495
7.51,0.039148819
7.52,0.121927589
7.53,0.922627624
7.54,0.546866006
7.55,0.369878021
7.56,0.300564748
7.57,0.125145482
7.58,0.837011182
7.59,0.982136059
7.6,0.211195582
7.61,0.156483344
7.62,0.148417948
7.63,0.561690139
7.64,0.939745869
7.65,0.160374724
7.66,0.824635653
7.67,0.095749792
7.68,0.215471404
7.69,0.837443747
7.7,0.11544844
7.71,0.67712856
7.72,0.025908848
7.73,0.133053852
7.74,0.574851527
7.75,0.12246096
7.76,0.272452285
7.77,0.303395874
7.78,0.477665634
7.79,0.000233049
7.8,0.633691551
7.81,0.109614552
7.82,0.941702579
7.83,0.389001877
7.84,0.493617959
7.85,0.024182676
7.86,0.746821884
7.87,0.18249911
7.88,0.339676096
7.89,0.550027391
7.9,0.626210526
7.91,0.272714792
7.92,0.878650224
7.93,0.056172043
7.94,0.757609609
7.95,0.331098995
7.96,0.031882637
7.97,0.903522612
7.98,0.029784461
7.99,0.262360799
8,0.642288568
8.01,0.636663968
8.02,0.015718077
8.03,0.155695336
8.04,0.193353768
8.05,0.295051825
8.06,0.267764206
8.07,0.942546839
8.08,0.760620087
8.09,0.244627875
8.1,0.085496811
8.11,0.851254916
8.12,0.676764097
8.13,0.844156889
8.14,0.668122316
8.15,0.348626353
8.16,0.620833248
8.17,0.620190792
8.18,0.784943119
8.19,0.535350508
8.2,0.922422126
8.21,0.312270005
8.22,0.806588062
8.23,0.201260146
8.24,0.329045431
8.25,0.755388286
8.26,0.029219688
8.27,0.268924612
8.28,0.489231206
8.29,0.084377411
8.3,0.681413958
8.31,0.226173585
8.32,0.463032964
8.33,0.782700603
8.34,0.541833168
8.35,0.680068942
8.36,0.567990593
8.37,0.029613599
8.38,0.801943137
8.39,0.480875923
8.4,0.790245696
8.41,0.662566106
8.42,0.375886036
8.43,0.690084084
8.44,0.595111924
8.45,0.53369901
8.46,0.871283885
8.47,0.933499385
8.48,0.99900539
8.49,0.442641855
8.5,0.575278932
8.51,0.227000533
8.52,0.506922542
8.53,0.768668101
8.54,0.674101987
8.55,0.429343395
8.56,0.33344986
8.57,0.766369856
8.58,0.446145674
8.59,0.271156877
8.6,0.55043163
8.61,0.319928456
8.62,0.23653664
8.63,0.464085227
8.64,0.0550601
8.65,0.768318928
8.66,0.9708146
8.67,0.64630309
8.68,0.263164668
8.69,0.875639307
8.7,0.897894002
8.71,0.298254981
8.72,0.729276219
8.73,0.873677556
8.74,0.520328033
8.75,0.603653369
8.76,0.073602065
8.77,0.607112399
8.78,0.617781814
8.79,0.094528682
8.8,0.595892235
8.81,0.43725922
8.82,0.351850056
8.83,0.821720045
8.84,0.806074998
8.85,0.952835449
8.86,0.325138225
8.87,0.452452308
8.88,0.999709817
8.89,0.197917468
8.9,0.026631925
8.91,0.033541212
8.92,0.575360886
8.93,0.340035108
8.94,0.336247781
8.95,0.976674075
8.96,0.408379963
8.97,0.695710304
8.98,0.156650975
8.99,0.576555975
9,0.168624528
9.01,0.659636094
9.02,0.58302872
9.03,0.263128995
9.04,0.587981332
9.05,0.205728213
9.06,0.922794233
9.07,0.48151665
9.08,0.632015904
9.09,0.450222139
9.1,0.383800114
9.11,0.434607718
9.12,0.387376965
9.13,0.646351932
9.14,0.933287171
9.15,0.773637018
9.16,0.755926727
9.17,0.896734161
9.18,0.834213728
9.19,0.899081758
9.2,0.603400783
9.21,0.676515033
9.22,0.189277771
9.23,0.70167497
9.24,0.471873765
9.25,0.027349778
9.26,0.176791662
9.27,0.082080539
9.28,0.195277058
9.29,0.905951701
9.3,0.341091797
9.31,0.180145207
9.32,0.709638509
9.33,0.026902675
9.34,0.531206547
9.35,0.629167721
9.36,0.035118309
9.37,0.630383271
9.38,0.098796128
9.39,0.733735408
9.4,0.546356957
9.41,0.571930446
9.42,0.137563629
9.43,0.069917573
9.44,0.089275073
9.45,0.42101184
9.46,0.492813261
9.47,0.149303076
9.48,0.150699541
9.49,0.789383577
9.5,0.42027254
9.51,0.20998222
9.52,0.975554224
9.53,0.479094642
9.54,0.7183706
9.55,0.910040488
9.56,0.103873136
9.57,0.941355526
9.58,0.021738715
9.59,0.405833514
9.6,0.614742928
9.61,0.407598281
9.62,0.002481366
9.63,0.353741813
9.64,0.234501439
9.65,0.049089027
9.66,0.170014545
9.67,0.686707201
9.68,0.073175357
9.69,0.635783133
9.7,0.75708543
9.71,0.176579245
9.72,0.600118145
9.73,0.888309704
9.74,0.571495093
9.75,0.531451042
9.76,0.095059376
9.77,0.147595411
9.78,0.881933284
9.79,0.974571388
9.8,0.973433582
9.81,0.12241777
9.82,0.541797617
9.83,0.734354478
9.84,0.473179229
9.85,0.851371531
9.86,0.295727847
9.87,0.919599516
9.88,0.11206372
9.89,0.384936653
9.9,0.860887889
9.91,0.117777668
9.92,0.747770636
9.93,0.136512587
9.94,0.190929936
9.95,0.425822994
9.96,0.510621338
9.97,0.811581166
9.98,0.359539856
9.99,0.77340734
10,0.334521313
10.01,0.764930386
10.02,0.275395493
10.03,0.00882168
10.04,0.452711027
10.05,0.927012121
10.06,0.113108513
10.07,0.294034382
10.08,0.275174641
10.09,0.471172163
10.1,0.82521504
10.11,0.085167936
10.12,0.691944413
10.13,0.017929
10.14,0.085194189
10.15,0.391641687
10.16,0.061397069
10.17,0.097826111
10.18,0.226068951
10.19,0.011445789
10.2,0.094159121
10.21,0.56880018
10.22,0.472364193
10.23,0.946917614
10.24,0.584848045
10.25,0.577045686
10.26,0.485277644
10.27,0.162016605
10.28,0.861611406
10.29,0.125026005
10.3,0.338703142
10.31,0.507787558
10.32,0.405409678
10.33,0.052004847
10.34,0.590471467
10.35,0.725012607
10.36,0.704551982
10.37,0.342739008
10.38,0.638098005
10.39,0.73355214
10.4,0.698728748
10.41,0.270186625
10.42,0.970498207
10.43,0.384702172
10.44,0.060063796
10.45,0.99449706
10.46,0.435276325
10.47,0.322614466
10.48,0.380611825
10.49,0.400394797
10.5,0.414318737
10.51,0.27402147
10.52,0.746282771
10.53,0.118900571
10.54,0.331722469
10.55,0.240312944
10.56,0.965589902
10.57,0.752201759
10.58,0.705104826
10.59,0.425534129
10.6,0.066409661
10.61,0.612948828
10.62,0.601697987
10.63,0.992829032
10.64,0.624809963
10.65,0.984926046
10.66,0.283528478
10.67,0.279784177
10.68,0.727792898
10.69,0.181800714
10.7,0.351066805
10.71,0.076286372
10.72,0.042721205
10.73,0.378241579
10.74,0.872397486
10.75,0.553287035
10.76,0.869012631
10.77,0.76229437
10.78,0.546840579
10.79,0.30430585
10.8,0.093404877
10.81,0.485740847
10.82,0.6095817
10.83,0.071244499
10.84,0.955794438
10.85,0.011157486
10.86,0.408425586
10.87,0.341600865
10.88,0.138249193
10.89,0.711017682
10.9,0.595642809
10.91,0.388685091
10.92,0.422504685
10.93,0.601761014
10.94,0.318493964
10.95,0.842697121
10.96,0.967605504
10.97,0.641328494
10.98,0.272350673
10.99,0.246887813
11,0.395784629
11.01,0.379344676
11.02,0.238604202
11.03,0.952082387
11.04,0.145125605
11.05,0.278849119
11.06,0.547602942
11.07,0.648422323
11.08,0.067664779
11.09,0.82664587
11.1,0.673261234
11.11,0.657115925
11.12,0.832884466
11.13,0.160795005
11.14,0.054002383
11.15,0.074951226
11.16,0.758901607
11.17,0.277508235
11.18,0.873395229
11.19,0.840130105
11.2,0.614943587
11.21,0.836157089
11.22,0.740382847
11.23,0.15623632
11.24,0.680221816
11.25,0.197999764
11.26,0.044705277
11.27,0.501024232
11.28,0.986197421
11.29,0.100743175
11.3,0.271257905
11.31,0.932777434
11.32,0.054564558
11.33,0.158552802
11.34,0.063165916
11.35,0.646705379
11.36,0.194074996
11.37,0.00921064
11.38,0.901698286
11.39,0.443789105
11.4,0.907808362
11.41,0.897468634
11.42,0.524281596
11.43,0.060601584
11.44,0.906240204
11.45,0.313325229
11.46,0.332252827
11.47,0.020037579
11.48,0.942175942
11.49,0.496557288
11.5,0.384834328
11.51,0.305741909
11.52,0.806561611
11.53,0.819282669
11.54,0.451720822
11.55,0.868223397
11.56,0.85657371
11.57,0.014834326
11.58,0.898365743
11.59,0.3989265
11.6,0.308331602
11.61,0.101573854
11.62,0.447419461
11.63,0.247250506
11.64,0.268367335
11.65,0.404974707
11.66,0.105274703
11.67,0.968816713
11.68,0.291005614
11.69,0.219152261
11.7,0.903381562
11.71,0.192138538
11.72,0.648686774
11.73,0.217891649
11.74,0.900037061
11.75,0.902172297
11.76,0.587692801
11.77,0.879735712
11.78,0.939677578
11.79,0.858520498
11.8,0.183490463
11.81,0.648798826
11.82,0.362545807
11.83,0.245530876
11.84,0.79177101
11.85,0.977058078
11.86,0.976104239
11.87,0.845176675
11.88,0.254416815
11.89,0.287045317
11.9,0.73035982
11.91,0.189239087
11.92,0.926285772
11.93,0.964749736
11.94,0.521022771
11.95,0.051931717
11.96,0.624163552
11.97,0.991767802
11.98,0.745776158
11.99,0.835650207
12,0.151783172
12.01,0.617447236
12.02,0.373128531
12.03,0.642978054
12.04,0.186763709
12.05,0.018635491
12.06,0.618848698
12.07,0.04419557
12.08,0.503450538
12.09,0.483537843
12.1,0.593768905
12.11,0.919984367
12.12,0.309845194
12.13,0.733559982
12.14,0.616529112
12.15,0.836023787
12.16,0.222558421
12.17,0.122738928
12.18,0.022575091
12.19,0.984749514
12.2,0.117141231
12.21,0.300975691
12.22,0.14518515
12.23,0.346991266
12.24,0.573890079
12.25,0.069451221
12.26,0.338787202
12.27,0.333621469
12.28,0.476612086
12.29,0.447504813
12.3,0.464905574
12.31,0.345749495
12.32,0.764494092
12.33,0.627231623
12.34,0.765412261
12.35,0.720486976
12.36,0.642848329
12.37,0.546575218
12.38,0.238914868
12.39,0.475448314
12.4,0.45074785
12.41,0.891701888
12.42,0.388925909
12.43,0.061710337
12.44,0.086003416
12.45,0.691413246
12.46,0.964697224
12.47,0.346602515
12.48,0.584980633
12.49,0.085495609
12.5,0.930441426
12.51,0.374384368
12.52,0.648773209
12.53,0.159887767
12.54,0.31795792
12.55,0.918329693
12.56,0.019735839
12.57,0.987728613
12.58,0.152803975
12.59,0.572495318
12.6,0.962971074
12.61,0.006225368
12.62,0.914670837
12.63,0.474507917
12.64,0.694047793
12.65,0.176823991
12.66,0.628361617
12.67,0.59804345
12.68,0.540572275
12.69,0.845489324
12.7,0.397610391
12.71,0.326253473
12.72,0.316561577
12.73,0.004386953
12.74,0.820955329
12.75,0.122724799
12.76,0.288985585
12.77,0.740559252
12.78,0.938146749
12.79,0.069929785
12.8,0.280501446
12.81,0.460666402
12.82,0.022699445
12.83,0.40999903
12.84,0.840186516
12.85,0.347793277
12.86,0.911818625
12.87,0.04823161
12.88,0.962704389
12.89,0.184533178
12.9,0.331882018
12.91,0.218007903
12.92,0.796596523
12.93,0.060902907
12.94,0.727849088
12.95,0.796393889
12.96,0.452468393
12.97,0.96344209
12.98,0.552262699
12.99,0.972059377
13,0.548714062
13.01,0.063777334
13.02,0.634001474
13.03,0.75692885
13.04,0.883559193
13.05,0.078823892
13.06,0.268704971
13.07,0.593870797
13.08,0.420159388
13.09,0.058840109
13.1,0.008563425
13.11,0.532639629
13.12,0.947800164
13.13,0.122875936
13.14,0.122656901
13.15,0.583969081
13.16,0.311898879
13.17,0.843666297
13.18,0.396030744
13.19,0.194621836
13.2,0.95554518
13.21,0.203222856
13.22,0.649552485
13.23,0.102031304
13.24,0.993428506
13.25,0.048942419
13.26,0.580457807
13.27,0.587782204
13.28,0.081910432
13.29,0.802199321
13.3,0.785731307
13.31,0.79068233
13.32,0.540452675
13.33,0.927881773
13.34,0.057408164
13.35,0.569251886
13.36,0.596557997
13.37,0.65021953
13.38,0.981428008
13.39,0.555612116
13.4,0.173734797
13.41,0.59569165
13.42,0.43912748
13.43,0.979876774
13.44,0.512856028
13.45,0.512995461
13.46,0.264644541
13.47,0.18790415
13.48,0.047909618
13.49,0.032902859
13.5,0.36754526
13.51,0.608153146
13.52,0.092274219
13.53,0.047086625
13.54,0.688390426
13.55,0.414253419
13.56,0.820983993
13.57,0.517227131
13.58,0.205970646
13.59,0.020731896
13.6,0.307213754
13.61,0.028191434
13.62,0.713472899
13.63,0.178480647
13.64,0.225748017
13.65,0.169833313
13.66,0.63738168
13.67,0.706483476
13.68,0.116685535
13.69,0.642991476
13.7,0.052819538
13.71,0.354039929
13.72,0.897724594
13.73,0.197455581
13.74,0.782495165
13.75,0.534302994
13.76,0.487434273
13.77,0.780533521
13.78,0.363297483
13.79,0.894404606
13.8,0.76556721
13.81,0.007112102
13.82,0.892595125
13.83,0.063366152
13.84,0.972684434
13.85,0.808970412
13.86,0.364396951
13.87,0.869801917
13.88,0.379369569
13.89,0.235182096
13.9,0.305013189
13.91,0.436155768
13.92,0.47421154
13.93,0.754165285
13.94,0.502479205
13.95,0.417176704
13.96,0.310123214
13.97,0.875467875
13.98,0.7239645
13.99,0.009392403
14,0.229029845
14.01,0.508657994
14.02,0.503196773
